text,label,prob_seed42,fold_seed42,prob_seed7,fold_seed7,prob_seed2024,fold_seed2024
"รูปอาจจะดูรกๆหน่อยนะคะไปกันหลายคน กว่าจะครบคนและเริ่มสั่งอาหารก็หิวมากแล้ว​ จ้วงกันไวมากค่ะ​ แถมเราเองหิวมากกลืมถ่ายแต่ละเมนูที่ทานแบบซูมๆมา มีแต่เป็ดปักกิ่งอันที่3-4​นึกขึ้นได้ถ่ายมารูปนึง

ร้านนี้เป็นร้านอาหารปักกิ่งเก่าแก่ของที่นี่  เปิดมา​ 50 กว่าปีแล้วนะคะ ถ้าจะมาควรจะโทรมาจองล่วงหน้าค่ะ ตอนเราไปถึงทุ่มตรงเป๊ะ แถวที่นั่งยังว่างพอสองทุ่มไปแล้วเต็มทุกโต๊ะ และแน่นมากกก 

เมนูที่ทานกันเมื่อคืน เริ่มที่เด็ดๆก่อนเลย

-เป็ดปักกิ่ง หนังกรอบกริ๊บเลยค่ะ เนื้อนุ่ม​หอมหวาน แผ่นแป้งที่ห่อก็บางและเหนียวนุ่มอีกนั่นแหละ ใส่แตงกวา​ ต้น​หอมญี่ปุ่น​ ราดซอสหน่อย  โอ้ววววว.. อร่อยเหาะมาก​ค่ะ​ มานี่ต้องห้ามพลาดร้านนี้ด้วยประการทั้งปวง

-หมูผัดเปรี้ยวหวาน​ แป้งชุบมาบางๆ ทอดกรอบๆ ผัดกับซอสเปรี้ยวหวานรสชาติดีมากกก จานนี้ก็อร่อยค่ะ

- ข้าวผัดใส่เนื้อเป็ด ข้าวเด้งๆผัดมาดีรสเข้มข้น 

-เกี๊ยวซ่า​ อันนี้ให้แค่ 4 ดาวนะ​คะ​ แป้งหนาไปนิดนึง แต่ไส้ข้างในอร่อยมากก

-กุ้งกะทะร้อน ราดลงถาดควันโขมง กุ้งตัวใหญ่ เนื้อหวานสดเด้งมากค่ะ ซอส​ที่ใส่มา​รสชาติ​คล้ายๆกับซอสเปรี้ยวหวานจานบน อร่อยยย​

-ปอเปี๊ยะ​ทอด​ ทอดมากรอบๆ ใส้ข้างในเยอะมากกก ปรุงรส​มา​อย่างดี​ จานนี้ก็อร่อยย 

-จานนี้เพื่อนบอกชื่อมาแล้วจำไม่ได้ เป็นหมูสับผัดกับเห็ดและเม็ดมะม่วง เอามาห่อในผัก รสชาติดีแต่ไม่ค่อยเข้มข้นเท่าไหร่ 

- scallop roll ใส่ขึ้นไช่ ข้างในไส้อร่อยแต่แป้งข้างนอกหนามากค่ะ

- ผัดบล็อคคอลี่ แข็งไปหน่อย​  ซอสไม่ค่อยเข้มข้น ทานกันไม่หมด

เหล้า​ liquor ที่เห็นในเมนูลองสั่งไปหลายอย่างเลย แล้วบอกไม่มีนะคะ​ น่าจะเอาออกจากเมนูเครื่องดื่ม ร้านนี้เบียร์และไวน์เท่านั้นค่ะ

พนักงานชายจะบริการดีมากค่ะ เอาใจใส่คอยเดินมาเติมเครื่องดื่มให้ตลอด ยิ้มแย้มแจ่มใส​ / พนักงานหญิงหน้าจะนิ่งๆ

บรรยากาศ​ร้านนี้ไม่มีอะไรตกแต่งเป็นพิเศษมากี่ทีๆก็เหมือนเดิม อย่าได้สนใจค่ะ​ มุ่งไปที่อาหารอย่างเดียวพอ

มารอบหน้าคงได้กลับมาซ้ำอีกร้านนี้

ราคาต่อหัวของเมื่อคืน จะหารกันอยู่ที่​ 250​เหรียญนิดๆค่ะ",0,0.1768457144498825,4,0.11430691182613373,1,0.0911848321557045,1
"ชั้นล่างของตึกประสานมิตรพลาซ่า มีร้านอาหารญี่ปุ่นที่ขายทั้งเมนู A La cart และเมนูบุฟเฟ่ต์ ซึ่งวันนี้จะขอลองเมนูบุฟเฟ่ต์ชูชิ & ซาชิมิ ซักหน่อย

อาหาร: คุณภาพของเนื้อปลาถือว่าใช่ได้เลยที่เดียวเมื่อเทียบกับราคาเท่านี้ มีเมนูหลากหลายให้เลือก

การบริการ: ดูเหมือนจะไม่ค่อยทัน แม้ว่าพนักงานดูเร่งรีบแล้วแต่การรับบริการก็ยังช้าอยู่ดี

บรรกาศ: ตกแต่งร้านแบบกลางๆ ดูไม่ได้มีอะไรโดดเด่นเป็นพิเศษ บรรยากาศทั่วๆไปก็โอเค",0,0.10823008418083191,1,0.11596774309873581,2,0.1125829741358757,5
ร้านขนม ร้านคาเฟ่สัตว์เลี้ยงจิ้งจอก หนู แมว แรคคูน เป็นร้านคาเฟ่สวนสัตว์ที่มีสัตว์เยอะพอสมควร จิ้งจอกวิ่งไปวิ่งมากไม่ค่อยอยากให้จับให้เล่น น้ำสตอเบอรี่โซดา โซดาแน่นมาก ซ่ามากแอร์หนาวมาก คนเยอะมากเดินเข้าออกตลอดเวลา พนักงานบริการดูแลดี ในการพูดคุยถึงสัตว์เลี้ยงและการดูแลร้าน ใครที่ชอบสัตว์เลี้ยงก็น่าจะลองมาดู,0,0.211191326379776,5,0.2410508096218109,5,0.1794014573097229,3
หลังจากทานข้าวที่ร้านไม่มีชื่อแล้วก็เดินเล่นมาเรื่อยๆผ่านหลังจวนไปทางวงเวียนปลาพะยูน เดินผ่านร้านนี้เห็นบรรยากาศดี มีลูกค้าด้านนอกประมาณ 3 โต๊ะ เดินเข้าไปสั่งของด้านในร้านและจ่ายเงินที่เคาน์เตอร์ เค้าจะไปเสริฟที่โต๊ะ เดินมานั่งรอด้านนอกยุ่งอย่างเยอะ เค้ามียาทากันยุงให้นะแต่เอาไม่อยู่ 55 ต้องรีบทานรีบไป สั่งเครปบานอฟฟี่กับโกโก้ร้อน เครปรสชาติดี โกโก้ก็อร่อย ที่นี่มีชาร้อนบริการตัวเองฟรีด้วยนะ,0,0.18783053755760193,2,0.2269289642572403,4,0.18439149856567383,3
รีโว่ต้องเหยียบครัชแล้วจึงสตาทติดเครื่องได้..เค้าออกมาเพื่อป้องกันเข้าเกียค้างไว้ป้องกันรถพุ่งออกไปในขณะเข้าเกีย,0,0.7272686958312988,5,0.7059962153434753,3,0.6660107374191284,3
MG รถมันคุ้มจริงๆ แต่เห็นใช้จริงรถมี defect เยอะเหมือนกัน เคยเกือบถอย MG3 ละ 5555 ค่ายนี้ให้ระวังเรื่องศูนย์บริการเพราะช่างไม่ค่อยเก่ง และเบิกอะไหล่นาน,1,0.45771878957748413,4,0.6065031886100769,1,0.4946141839027405,1
เห็นร้านเปิดใหม่ ก๋วยจั๊บเมืองทอง ตรงข้ามวัดผาสุข มีข้าวหมูแดงหมูกรอบขาย หมูกรอบเป็นจานก็มีครับ รสชาดน้ำซุปใช้ได้ หมูกรอบมันน้อย เส้นแข็งไปนิด โดยรวมใช้ได้ครับ แต่ได้ยินโต๊ะข้างๆ สั่งข้าวหมูกรอบ บอกว่าถ้าใช้ข้าวหอมมะลิ.จะดีกว่านี้ สงสัยใช้ข้าวสวยธรรมดามั้ง ครั้งหน้าจะลองสั่งดูครับ ใครมาลองก่อนช่วยเขียนบอกด้วยนะครับ ว่าข้าวเขาปรับปรุงหรือยัง,0,0.057225290685892105,3,0.14986808598041534,1,0.08512023091316223,1
"มาวันนี้เพราะมีที่มา ปกติผมก็ใช่ว่าจะเป็นคนชอบทานสายหวานจำพวกขนมหรือน้ำผลไม้อะไรอยู่แล้ว แต่เหตุที่มาวันนี้เพราะได้รับแจ้งจากวงในเชียงใหม่ว่ารูปของเราได้ Photo of the day ก็เลยอาสาไปรับเองที่ออฟฟิตก็แล้วกัน จะได้ไม่ต้องส่งไปที่บ้าน เพราะไม่รู้ว่าเมื่อไหร่จะได้ขึ้นมาอีก ทางทีมงานแจ้งมาว่าอยู่แถวๆ โครงการราชดำเนิน หาเท่าไหร่ก็หาไม่เจอ สรุปแล้วโครงการนี้อยู่ตรงข้ามประตูท่าแพ (ด้านใน) นั่นเอง เลี้ยวรถเข้าถนนไป โครงการนี้อยู่ทางขวามือ ร้านนี้อยู่ด้านหน้าโครงการเลย จอดรถแล้วพี่ รปภ. บอกว่า ต้องซื้อของในโครงการแล้วปั้มบัตรจอดรถถึงจะจอดฟรีครับ ไม่งั้นเสีย 50 บาท ร้านนี้เลยรับเคราะห์ไป 5555 เป็นที่มาของเครื่องดื่มแก้วนี้ครับ

     จอดรถแล้วก็เอาให้คุ้มหน่อยสั่งเป็นสตอเบอรี่ปั่น แก้วละ 59 บาท แก้วสวยดูดีมีระดับ รสชาติก็ค่อนข้างชอบเลยอร่อย ชอบมาก ปั่นมาจอดเนียน ไม่เปรี้ยวหรือหวานจนเกินไป สดชื่นขึ้นมาทันที วันนี้ขอเป็นสายหวานสักวันนึงครับ

     ปล.เป็นเพียงการแสดงความคิดเห็นส่วนบุคคลจากการทานในวันนี้และอ้างอิงกับร้านลักษณะเดียวกัน ถูกปากผม อาจจะไม่ถูกปากคุณ ชิมเอง จ่ายเอง บ่นเองจ้า (#970)",0,0.16054998338222504,5,0.2674033045768738,2,0.15710419416427612,1
การ์นิเย่ สกิน แนทเชอรัลส์ ไมเซล่า วอเตอร์ ลบเครื่องสำอางค์ได้ทันใจวัยรุ่น สุดยอด โอ้วพระเจ้าจอร์จมันยอดมากกกกก ไม่มีส่วนผสมให้ระคายเคืองผิว ให้ผิวแอบงอนโมโหจนขึ้นสิว มั่นใจผลิตภัณฑ์การ์นิเย่ เพราะอุดหนุนตลอดค่ะ,1,0.7459584474563599,1,0.5102102160453796,1,0.7490074038505554,1
"นึกถึงร้านสไตล์ Izakaya หรือร้านที่เสิร์ฟอาหารปิ้งย่างเสียบไม้แบบญี่ปุ่น [Yakitori] ร้าน Nagiya ที่มีอยู่หลายสาขาคงอยู่ในท็อปลิสต์ใช่ไหมครับ? วันนี้มีน้องที่เคยทำงานด้วยกันแวะมาเยี่ยมจากออสเตรเลีย พวกเราเลยมาร้านนี้ [จริงๆ มาบ่อยมาก] เมนูที่มากี่ครั้งก็สั่งอาจจะเดิมๆ แต่เคยมีคนบอกไว้ว่ากินอะไรที่ไหนไม่สำคัญ สำคัญที่กินกับใครตะหาก

เอาไว้เป็นช้อยส์มากับเพื่อนหรือคนรู้ใจหลังเลิกงานนะครับ วันนี้สั่ง ตับ หัวใจ กึ๋น ลิ้น ไก่ย่าง เบคอนห่อชีสย่าง มันหวาน ซูชิ โอ๊ย อร่อยเหาะยิ่งแกล้มกับอาซาฮีแก้วโตด้วยเหอะ ไม่พลาดนะครับไม่พลาด

ร้าน Nagiya อยู่ที่โครงการ  Nihonmachi ชั้น 1 สุขุมวิท 26 ติดกับ K-Village นะครับ

#travelingsunday #Nagiya",0,0.06138462945818901,3,0.12775343656539917,5,0.21626849472522736,2
"ร้านบิงซูบนห้างชั้นบนสุด(ชั้นโรงหนัง) เดินเข้ามาจะเป็นโซนอาหารทั้งหมด ร้านบิงซูอยู่ด้านหน้าสุด 

เมนูขายดีน่าจะเป็น Mango Cheese Bingsu เพราะเดินเข้ามาเจอคนสั่งmangoเต็มไปหมด 

ร้านค่อนข้างร้อนตอนเข้ามาแต่กินไปเรื่อยๆ ก็หนาวไปเอง????",1,0.08713975548744202,5,0.13656523823738098,4,0.06733166426420212,1
"วันนี้หิวมากกกก เห็นร้านนี้น่ารักเลยรีบขับปรู้ดเข้าไป ในร้านตกแต่งน่ารักดีค่ะ แต่วันนี้ไม่มีข้าวขายค่ะ

สั่งกาแฟมอคค่าปั่น- รสชาดก็โอเค ธรรมดาทั่วไป

ฟาร์แกะค่าเข้า50บาท ในฟาร์มีทั้งแกะ ปลาคราฟ กระต่าย ม้า ไก่ นก มีให้อาหารสัตว์ด้วยค่ะ อย่างละ30บาท  สนุกดีค่ะ แต่ร้อนมากกกกกกกกกก ต้นไม้ใหญ่ๆไม่ค่อยมี ต้นยังเล็กๆกันอยู่ เราว่าช่วงกลางวันน่าจะมีที่บังแดดเป็นช่วงๆบ้าง หรือเปิดพัดลมใหญ่ให้พัดๆรอบๆบ้างค่ะ กว่าแดดจะร่ม เรานี่หน้ามืดเลย สถานที่สวยนะคะ น่ารักทุกจุดเลย ลองมากันนะคะ",0,0.11041906476020813,3,0.23229606449604034,1,0.1890133023262024,2
"อาหารรสชาติอร่อยพนักงานบริการดี




                                                                                                                              ิ้",0,0.7091001868247986,3,0.7417576313018799,4,0.7542176842689514,1
"ร้านชาบู และซูชิ คุณภาพดี ราคาหัวละ 690฿ Net ถือว่าคุ้มมากเพราะทางร้านใช้ของคุณภาพดีทั้งนั้น ถ้าไปทานแบบ a la cart เสียมากกว่านี้แน่นอน

[บรรยากาศในร้าน]
ร้านสะอาด แอร์เย็นสบาย ห้องน้ำก็สามารถแต่เสียที่มีแค่ ชาย/หญิง อย่างละ 1 ห้อง

[การบริการ]
ก่อนจะเข้ามาทานได้โทรสอบถามที่ร้านก่อนว่ามีโต๊ะว่างไหม จะขอจองก่อน แต่ทางร้านบอกไม่รับจอง ก็โอเคไม่เป็นไรอย่างน้อยโต๊ะยังว่าง พอมาถึงก็มีโต๊ะว่างจริงๆ พอเข้าไปในร้านต้องเดินหาโต๊ะเอง พนักงานไม่สนใจ แต่พอมีลูกค้าอีกกลุ่มเดินตามเข้ามา พนักงานกลับเดินไปสอบถามลูกค้าที่มาทีหลังก่อน เราเลยเลือกโต๊ะนั่งกันเอง พนักงานเลยเดินเข้ามาบอกว่าโต๊ะนี้มีคนจองแล้ว โซนนี้ติดกันยาว 20 ที่ ถ้าจะนั่งโต๊ะใหญ่ต้องด้านหลังร้าน (อ้าว...ตอนเราโทรมาจอง บอกไม่รับจอง เพราะเราจองแค่ 5 ที่ หรือยังไง?) สุดท้ายก็นั่งโต๊ะนั้นแหละแต่พนักงานงานแจ้งว่าเราต้องออกก่อนเวลานี้เพราะลูกค้าที่จองไว้จะมา ยังไงเราก็ทานเสร็จก่อนเวลาอยู่แล้วเลยยืนยันที่จะนั่งโต๊ะนี้ เสียความรู้สึกนิดๆถ้าไม่รับจองก็ไม่ควรรับจองเหมือนกันหมด ไม่ใช่ทำแบบนี้ การบริการในร้านทำได้ดี สั่งอาหารไปได้หมดไม่มีหาย ถึงจะมีช้าบ้างจนนึกว่าลืม

[คุณภาพอาหาร]

- ชาบู
 วันนี้ทานน้ำซุปสุกี้ยากี้ หวานอร่อย แต่น่าจะมีผงชูรสพอสมควร ทานเสร็จคอแห้งเหนียวเลย เพราะซดเข้าไปเยอะมาก ผักสดและมีให้เลือกเยอะ หลายขนาด เช่น ผักกาดขาว กวางตุ้ง หอมใหญ่ ต้นหอมญี่ปุ่น สาหร่ายวากาเมะ เส้นบุก วุ้นเส้น ลูกชิ้น เต้าหู้ เห็ดต่างๆ
 หม้อนึง สามารถเลือกได้ 2 อย่าง และมีกาใส่น้ำซุปมาใหัเราใส่เพิ่มเองอีก 2 กา สะดวกมาก

- ซูชิ
สด คุณภาพดี ข้าวอร่อย ไม่ได้ให้มาเยอะแบบกะอัดข้าวให้เราอิ่ม เนื้อใหญ่หนาจนปิดข้าวมิดเลย วาซาบิสด

- ของทอด
ไม่มีทำทิ้งไว้ เลยต้องรอนานมาสมควร แต่แลกมาด้วยของใหม่ ทอดมากรอบๆ ไม่อมน้ำมัน เช่น กุ้งเทมปุระ ผัดเทมปุระ โคโรเกะ ไก่ทอด

- ของหวาน และผลไม้
มีหลากหลาย ตักแบ่งเป็นชิ้นเล็กๆใส่จานไว้ในตู้เย็น เช่น เต้าหู้ในน้ำชาเขียว/ชานม เค้ก พานาคอตต้า แตงโม สัปปะรด มีขวดวิปครีมให้เราบีบเอาได้วางไวัในตู้เย็นเลย

- ไอศครีม
ไอศครีมที่นี่จะเปลี่ยนไปเรื่อยๆ เป็นรสแนวผลไม้ วันนี้ทานรสมะม่วง สดชื่นดี ไม่หวานหรือเปรี้ยวจัด

- เครื่องดื่ม
ราคานี้รวมเครื่องดื่มหมดแล้ว จึงสามารถทานได้หมด ชาเขียว น้ำพันซ์ น้ำส้ม(ไม่สด) น้ำอัดลม ชา กาแฟ ช็อกโกแลต สามารถกดจากเครื่องอัตโนมัติได้เลย",0,0.2828097343444824,4,0.4066588580608368,2,0.23952187597751617,5
"ร้านเล็กเลือดหมู อยู่เส้นพระราม 2 ขาลงใต้ พิกัด gps คือ 13.5348939,100.2155342 ก็จะประมาณเลยมหาชัย ข้ามแม่น้ำท่าจีนมาแล้ว สังเกตง่ายๆ จะอยู่ระหว่างปั๊ม ปตท. ใหญ่ๆ สองปั๊มค่ะ ปกติถ้าลงเส้นนี้จะไปแวะปั๊ม ปตท. ที่มีสารพัดร้านฟาสต์ฟู้ด รอบนี้เห็นร้านมีรถจอด ดูร้านสะอาดสะอ้านดี ก็เลยลองแวะดู ร้านมีที่จอดรถหน้าร้านค่ะ

ร้านมีขายข้าวราดแกง ต้มเลือดหมู เนื้อตุ๋น หมูตุ๋น ไก่ตุ๋น ขาหมู ราคาเริ่มต้นที่ 40 บ. 

ได้ลอง 

ข้าวราดแกงสองอย่าง (40 บ.) ลองผัดเห็ด กับหมูทอด ผัดเห็ดอร่อยดีค่ะ ออกเค็มๆ หวานๆ หมูทอดก้อนโต แต่เนื้อในแดงเชียวอะ รสชาติธรรมดาค่ะ 

เกาเหลาเนื้อตุ๋น (50 บ.) เนื้อตุ๋นนุ่มมากค่ะ ให้เยอะด้วย เนื้ออร่อยค่ะชอบ แต่น้ำซุปเค็มเกินไป

ติดใจผัดเห็ด ซื้อกลับบ้านด้วย ถุงละ 40 บ. และก็ลองซื้อไก่ตุ๋นกลับบ้าน ถุงละ 50 บ. ไก่ตุ๋นนุ่มมากๆ อร่อยดีค่ะ แต่น้ำซุปเค็มเกินไปอีกเช่นกัน รวมๆ ทานได้ค่ะ",0,0.029763873666524887,3,0.1946214735507965,4,0.14351913332939148,2
"เวลาไม่รู้จะกินอะไรหรือว่าแปลกที่เราก็จะนึกถึงร้านที่เราเคยกินแบรนด์ที่ปลอดภัยไว้ก่อนก็คือร้านนี้ เอสแอนพีอยู่ปิยรมโบลว์เข้ามาอยู่ขวามือที่จอดรถสะดวกสบาย ผู้คนพลุกพล่านร้านอยู่มุมติ่งแยกต่างหากจากตัวตึกแต่บริเวณเดียวกัน
อาหารไก่ย่างโอชา กินสาขาอื่นรุ้สึกว่าเนื้อไก่มันสดกรอบกว่านี้นะ
ส่วนวุ้นเส้นแซลม่อนย่างเค้าว่าเปรี้ยวไปหน่อย
น้ำปั่นมีโปรลดเหลือหกสิบบาท กินมะนาวปั่นเปรี้ยวโดดไม่ให้ผ่าน
ร้านแต่โอเครแอร์เย็นสะอาดสะอ้าน ดี๊ดี",0,0.2937324047088623,4,0.13778887689113617,4,0.11725090444087982,4
Lipstick สวยๆจาก Clinique เป็นLip และ Primer ไปในตัวค่ะ สีlava pop สวยเจิดจรัสมาก มาในแพ็คเกจสุดหรู พร้อมกล่อง ราคาแค่ 490 บาท บ้านเราแพงมากค่ะ made in Belgium จ้า Clinique Lava Pop Lacquer No.02 St206-8,0,0.4502373933792114,4,0.49222901463508606,3,0.5076078772544861,3
ข่าวไม่เท็จหรอก แต่สังคมเขาไม่โอเค ธนาคารก็รีบออกมาชี้แจงชัดเจนแล้วนะครับ ลูกค้า scb ยังคงสามารถใช้สมุดบัญชีเงินฝากได้ปกติ และล้มนโยบายนี้ไป ขอบคุณ scb ที่รีบชี้แจงได้รวดเร็วครับ,0,0.4950638711452484,5,0.600814163684845,4,0.592476487159729,1
"เห็นมีโฆษณาเมนูใหม่
เลยแวะไปลอง
ดูในเมนูเพิ่มขึ้นเยอะเลย
-กลุ่มสปาเก็ตตี
-อาหารว่าง
-เครื่องดื่ม

วันนี้ได้ลอง
-คาปาลินี่ผัดแซลม่อนรมควันไข่กุ้ง
อร่อยเลยเส้นเล็ก ปรุงรสมาพอดี แต่เสียดายมันไปและไข่กุ้งสุก
-ซีซ่าสลัด
ธรรมดาไม่แย่ค่ะ
-พลัมโซดา 
มาเกร๋ๆ บ้วยมาในรูปน้ำแข็ง ก่บโซดาชื่นใจดี

ปล. มาช่วงสิ้นปี ได้ลดหย่อนภาษีได้ด้วย",0,0.292512983083725,4,0.1315828561782837,2,0.060982827097177505,5
คือไปลองรองพื้นใหม่ของ dior พนง.ก็หยิบรองพื้นมาป้ายหน้า ป้ายไปป้ายมา นางหันมาบอก เสียใจด้วยนะคะ หน้าน้องขาวกว่ารอง…,0,0.7273668050765991,3,0.825704038143158,3,0.43333670496940613,4
"ผมไปตั้งแต่วันเปิดร้านเลยครับ ไปถึงตอนเช้า เค้ายังทำพิธีเปิดกันอยู่ ยังไม่ให้บริการลูกค้า
กลับมาวันรุ่งขึ้น โดนป้า Cat วิวตัดหน้าไปซะงั้น เฮ้ออ เลยลืมเขียนรีวิวตั้งแต่วันนั้น ถึงวันนี้

ร้านอยู่ถนนลงอ่างศิลา ติดกับร้าน Coffee My Car 

เค้ามีขนมขายสารพัดนะครับ มีให้ลูกค้าทดลองชิมกันฟรีๆด้วย แค่เดินชิมไปก็อิ่มแล้วละ อิอิ

น้ำสมุนไพร - มีหลายอย่างนะ เก๊กฮวย มะตูม น้ำผึ้งมะนาว และอีกหลายอย่าง ขายขวดละ 25 บาท
แต่ช่วงแรกขาย 5 ขวด 100 ครับ ตอนนี้ไม่รู้หมดหรือยัง น้ำผึ้งมะนาวอร่อยสุด หวานเปรี้ยวชื่นใจดี

ขนมจีนแกงเขียวหวานไก่ - อร่อยใช้ได้ครับ ชุดละ 45 บาท เข้มข้นดี

ข้าวไข่พะโล้ - เสริฟมากับข้าวกล้อง จานนี้รู้สึกว่าจะเค็มไปนิดนะ 

แฮ่กึ๊น - จานนี้ไม่ผ่านครับ มันคล้ายเป็นแป้งทอดมากกว่า ยังห่างไกลความอร่อยพอสมควร

รวมๆแล้ว ที่นี่เขาเน้นขายขนมมากกว่าครับ มีขนมเยอะแยะ หลากหลายชนิด ราคาก็สูงเหมือนกัน",0,0.04399355500936508,3,0.3020041286945343,4,0.10781469941139221,2
"สวัสดีค่ะพี่ๆชาววงใน :) 
วันนี้มีโอกาสไปเดินเล่นแถวสามย่านมา ก็ได้ผ่านหน้าร้าน April Store ซึ่งเป็นร้านเล็กๆน่ารักๆสไตล์ zakka ไม้ๆ 

อันดับแรกเมื่อเปิดประตูเข้าไปในร้านก็ได้กลิ่นหอมของเบเกอรี่ หอมมากเลยค่ะ :) 
ร้านจะเล็กๆหน่อย มีโต้ะข้างในค่อนข้างเบียดๆกัน นอกจากนี้ยังมีของขายกระจุกกระจิกสไตล์ zakka
เพื่อเป็นการค่าเวลา เลยสั่งมะนาวโซดากับช้อคโกแลทชิพสคอนทาน 

• รสชาติ
มะนาวโซดารสชาติจี้ดมากกกกค่ะ ดื่มแล้วพุ่งปรี้ดได้เลย เข้มมากกก
ช้อคชิพสคอน ส่วนตัวคิดว่าอร่อยดีค่ะ หอม ชอบแยมที่ให้มาทานเคียง อันนั่นอร่อยมากๆ 

แต่สิ่งที่ไม่ประทับใจเลย*คือ การบริการค่ะ ไม่แน่ใจว่าวันนี้พี่ผู้หญิงที่ตัดผมสั้นๆเขาอารมณ์เสียหรืออย่างไร หน้าตาไม่ยิ้มแย้มรับแขกเลยค่ะ พูดจาห้วนๆ* สายตาไม่เต็มใจ เจอแบบนี้ก็เสียความรู้สึกนะคะ บอกตามตรง. คนในร้านขณะนั้นก็มีโต้ะเราอยู่โต้ะเดียว ไม่น่าจะเป็นเรื่องที่ทำให้หัวเสียแต่อย่างใด ก็แอบคาดหวังไว้นะคะว่าพนักงานคงจะน่ารักเหมือนกับร้าน เก็บเงินคือเก็บ  ถ้าได้ยินคำว่าขอบคุณสักนิดคงจะทำให้ลูกค้าชื่นใจและอยากจะมาใหม่ค่ะ นี่นั่งในร้านไปก็รู้สึกอึดอัดยังไงก็ไม่รู้. แต่ส่วนพี่ผู้ชายมารยาทดีค่ะ
(ปล.วันนี้ไปทานกับผู้ใหญ่ด้วยค่ะ ผู้ใหญ่ก็แอบรู้สึก)",1,0.04823829606175423,5,0.08545634895563126,5,0.11853169649839401,2
"ร้านนี้เปิดใหม่ไม่นาน บรรยากาศน่านั่งครับ เลยแวะมาลองซักหน่อย

สั่งเส้นใหญ่ดู๋ดี๋กระดูกอ่อน(50฿)มาทาน รสชาติหวานไปนิดนึงแต่ และกระดูกอ่อนไม่ใช่กระดูกอ่อนจริงๆคือแข็งมากกัดไม่เข้า อาจจะต้องปรับปรุงเรื่องวัตถุดิบ และรสชาติ

การบริการ ตอนมานั่งมีแค่สองโต๊ะ(11:20) แต่ดูเหมือนพนักงานยังไม่ค่อยพร้อมทำงานเท่าที่ควร ต้องรอซักพักจึงจะมีเมนูมาให้เลือก แต่อาหารใช้เวลาทำไม่นานครับ

ถ้าพนักงานเพิ่มการทักทายได้จะน่านั่งกว่านี้อีกครับ

โดยรวมถือว่ากลางๆ พอนั่งได้ถ้าไม่มีร้านอื่น
บรรยากาศร้านดีอย่างเดียว ราคาสูงไปนิด เมื่อเทียบกับรสชาติ ปริมาณและคุณภาพของวัตถุดิบ",0,0.032743729650974274,3,0.2577016055583954,4,0.07656870782375336,4
มันเมา ขวดลีโอเสียบอยู่หน้ารถ เห็นกันไม๊ ? เบียร์วุ้นด้วย 555 ก็ถึงบอกไง หนีตามหน้าที่ 555 ถ้าโดนกระบองตี คริปนี้ไม่มีให้ดูแน่นอน,1,0.6962984204292297,4,0.8127267360687256,3,0.5999159812927246,3
